Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,3481973.000,0.29402,4.31926,3.828201,-0.001724243,-0.3045654,0.9524841,0.02093506,-0.3227692,0.9462433,
Calibration,3482073.000,0.29402,4.271072,3.755051,-0.002975464,-0.3098297,0.9507751,0.0176239,-0.3170319,0.9482422,
Calibration,3482182.000,0.29402,4.125229,3.733856,-0.008071899,-0.3148041,0.9491119,0.01818848,-0.3149567,0.9489288,
Calibration,3482290.000,0.29402,4.251205,3.550827,-0.01626587,-0.3194733,0.9474487,0.01554871,-0.3333588,0.9426575,
Calibration,3482390.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,3482482.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,3482582.000,0.29402,4.400833,3.31395,0.008590698,-0.3368073,0.9415283,0.03450012,-0.3506622,0.9358521,
Calibration,3482690.000,0.3528309,4.105576,3.593399,0.01904297,-0.3279877,0.9444733,0.04649353,-0.3287201,0.9432678,
Calibration,3482790.000,0.3528309,4.481018,3.725067,-0.00743103,-0.3167419,0.9484711,0.04774475,-0.3261871,0.9440918,
Calibration,3482882.000,0.3528309,4.575928,3.758728,-0.00718689,-0.3194122,0.9475708,0.04374695,-0.3181915,0.9470062,
Calibration,3482982.000,0.3528309,4.471207,3.490311,-0.007247925,-0.3146973,0.9491577,0.04469299,-0.3010101,0.9525604,
Calibration,3483090.000,0.3528309,3.899078,3.317505,0.01899719,-0.3164215,0.9484253,0.04476929,-0.3022461,0.9521637,
Calibration,3483190.000,0.3528309,3.675919,3.141541,0.01428223,-0.309082,0.9509125,0.04637146,-0.2919006,0.955307,
Calibration,3483290.000,0.3528309,3.553406,2.952652,0.008377075,-0.306366,0.9518585,0.04801941,-0.2853241,0.9572144,
Calibration,3483398.000,0.3528309,3.523407,2.936188,0.005218506,-0.3030548,0.9529572,0.04585266,-0.2879944,0.9565277,
Calibration,3483515.000,0.3528309,3.559708,2.96814,0.01062012,-0.3025208,0.9530792,0.04827881,-0.2834625,0.9577484,
Calibration,3483615.000,0.3528309,3.688644,3.148056,0.01329041,-0.3061829,0.9518738,0.05197144,-0.2937317,0.9544678,
