Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,2222457.000,0.1113111,-1,-1,0,0,0,0,0,0,
Calibration,2222565.000,0.1103222,4.375031,4.920837,0.1761932,-0.03410339,0.9837494,0.2640686,-0.05584717,0.9628754,
Calibration,2222673.000,0.1101346,4.390152,5.017914,0.1630859,-0.03433228,0.9860077,0.2325592,-0.02497864,0.9722443,
Calibration,2222782.000,0.110226,4.025223,5.107574,0.181488,-0.09524536,0.9787598,0.2432098,-0.04881287,0.9687347,
Calibration,2222882.000,0.1104145,-1,-1,0,0,0,0,0,0,
Calibration,2222965.000,0.1107449,4.347549,4.804642,-0.204361,0.01342773,0.9787903,-0.1319885,-0.01519775,0.9911194,
Calibration,2223065.000,0.1110727,4.295654,4.775497,-0.193222,0.01199341,0.9810791,-0.1436768,-0.01220703,0.9895325,
Calibration,2223173.000,0.1113824,4.479294,4.813843,-0.1901855,-0.004852295,0.9817352,-0.09794617,-0.01168823,0.9951172,
Calibration,2223282.000,0.111674,4.449158,4.873672,-0.1665344,-0.02452087,0.9857178,-0.08270264,-0.01144409,0.9965057,
Calibration,2223382.000,0.1118516,4.520935,4.814301,-0.1296692,-0.005554199,0.9915314,-0.06723022,-0.01463318,0.9976196,
Calibration,2223490.000,0.1124994,4.463882,4.864304,-0.2782288,-0.08544922,0.9566956,-0.123642,-0.1108093,0.9861145,
Calibration,2223590.000,0.1123562,4.50174,4.665131,-0.5326996,-0.2492065,0.8087769,-0.4074554,-0.3035126,0.8612976,
Calibration,2223698.000,0.1121261,4.459915,4.614075,-0.4159698,-0.3139801,0.8534393,-0.2680511,-0.298996,0.9158173,
Calibration,2223807.000,0.1118212,-1,-1,0,0,0,0,0,0,
Calibration,2223907.000,0.1118149,-1,-1,0,0,0,0,0,0,
Calibration,2224015.000,0.1117562,3.582611,4.088516,-0.2330322,-0.4649048,0.854126,-0.08021545,-0.4003296,0.9128418,
Calibration,2224123.000,0.111766,4.018021,4.638443,-0.3015747,-0.4550629,0.8378143,-0.166214,-0.3854675,0.9076233,
Calibration,2224240.000,0.1117562,3.998917,4.540253,-0.271698,-0.4665985,0.8416901,-0.16539,-0.3887177,0.9063721,
Calibration,2224340.000,0.1117418,4.03392,4.637299,-0.2695618,-0.4676361,0.8417969,-0.1576233,-0.399765,0.9029541,
Calibration,2224448.000,0.1806599,3.983078,4.521332,-0.2499695,-0.4629517,0.8503876,-0.1526337,-0.395813,0.9055481,
Calibration,2224556.000,0.1806699,3.899521,4.177917,-0.3477325,-0.4834442,0.8033295,-0.2229004,-0.4825897,0.8469849,
Calibration,2224673.000,0.1806234,3.954468,4.281723,-0.3366089,-0.4947968,0.8011627,-0.2151184,-0.4240875,0.8796844,
Calibration,2224781.000,0.1805813,3.748886,4.114914,-0.3168793,-0.4487762,0.835556,-0.1833801,-0.3938293,0.9006958,
Calibration,2224881.000,0.1805199,3.679535,3.855087,-0.2806549,-0.4362793,0.8549042,-0.1660461,-0.4032593,0.8998871,
Calibration,2224989.000,0.1805613,3.619736,3.758179,-0.2857819,-0.443222,0.8496246,-0.1686707,-0.3923035,0.9042358,
Calibration,2225090.000,0.1805595,3.52327,3.783493,-0.2776031,-0.4382477,0.8548889,-0.126297,-0.3587952,0.9248199,
Calibration,2225198.000,0.180584,3.540588,3.675491,-0.2703705,-0.4356079,0.858551,-0.1333466,-0.357254,0.9244232,
Calibration,2225298.000,0.1805912,3.61937,3.907654,-0.2670441,-0.4230499,0.8658447,-0.1365509,-0.3795013,0.9150543,
Calibration,2225414.000,0.1805877,3.356888,3.750458,-0.2643738,-0.4496155,0.8531799,-0.1128998,-0.3827972,0.9169006,
Calibration,2225514.000,0.180527,-1,-1,0,0,0,0,0,0,
Calibration,2225614.000,0.180485,-1,-1,0,0,0,0,0,0,
Calibration,2225714.000,0.1805282,3.827194,4.265717,0.06546021,0.05656433,0.9962463,0.1517792,0.05133057,0.9870758,
Calibration,2225814.000,0.1804822,3.83812,4.319733,0.05847168,0.04751587,0.9971466,0.1372375,0.05883789,0.9887848,
Calibration,2225923.000,0.1804972,3.954788,4.246475,0.043396,0.04104614,0.9981995,0.1275024,0.06593323,0.9896393,
Calibration,2226023.000,0.1805003,3.712509,4.271088,0.03204346,0.03607178,0.9988251,0.1326904,0.0643158,0.9890594,
Calibration,2226131.000,0.1805273,-1,-1,0,0,0,0,0,0,
Calibration,2226231.000,0.1805589,3.606277,4.100708,-0.08772278,-0.004821777,0.9961243,0.01945496,0.009765625,0.9997559,
Calibration,2226348.000,0.1804955,3.696411,4.031067,-0.09063721,0.002075195,0.9958801,0.02082825,0.01005554,0.9997253,
Calibration,2226448.000,0.2381653,3.626968,4.088364,-0.08760071,-0.003082275,0.9961395,0.02365112,0.004440308,0.9997101,
Calibration,2226556.000,0.2381507,3.72084,4.138397,-0.08346558,-0.3481903,0.9336853,0.01312256,-0.3291931,0.9441528,
Calibration,2226681.000,0.2381309,3.621826,4.123627,-0.08328247,-0.3441925,0.9351959,0.0151062,-0.3275299,0.9447174,
Calibration,2226789.000,0.2381287,3.598312,4.010056,-0.08679199,-0.3460846,0.9341736,0.02258301,-0.3271332,0.9447021,
Calibration,2226889.000,0.2381892,3.193283,3.711975,-0.05743408,-0.3903046,0.9188843,0.04014587,-0.3322144,0.942337,
Calibration,2226981.000,0.2391079,3.150558,3.618515,-0.05825806,-0.3889008,0.9194183,0.03866577,-0.335022,0.9414063,
Calibration,2227089.000,0.2390324,3.106979,3.602875,-0.05563354,-0.3828278,0.9221344,0.03559875,-0.3352814,0.9414368,
Calibration,2227206.000,0.2390664,3.107178,3.549072,-0.06103516,-0.3768921,0.9242249,0.03160095,-0.3426056,0.9389343,
Calibration,2227306.000,0.2390401,3.026566,3.569458,-0.2710114,-0.3820953,0.8834686,-0.08299255,-0.3447266,0.9350128,
Calibration,2227414.000,0.2390575,3.057358,3.519989,-0.2180176,-0.3754578,0.9008179,-0.07330322,-0.3448181,0.935791,
Calibration,2227522.000,0.239027,3.101028,3.523056,-0.21521,-0.3861694,0.8969574,-0.07420349,-0.3565979,0.9312897,
Calibration,2227631.000,0.2390596,3.147751,3.562042,-0.2131195,-0.3869934,0.89711,-0.07441711,-0.385849,0.9195404,
Calibration,2227739.000,0.2389532,3.31424,3.494843,-0.2855225,-0.4286652,0.8571472,-0.1428375,-0.3706665,0.9177094,
Calibration,2227847.000,0.2390126,3.362213,3.595642,-0.284729,-0.4302368,0.8566284,-0.1457977,-0.370285,0.9173889,
Calibration,2227964.000,0.2389963,-1,-1,0,0,0,0,0,0,
Calibration,2228064.000,0.2390112,-1,-1,0,0,0,0,0,0,
Calibration,2228172.000,0.23898,2.9552,3.262161,-0.09022522,-0.4568329,0.8849487,0.014328,-0.397049,0.9176788,
Calibration,2228272.000,0.2389476,3.050446,3.523575,-0.08869934,-0.4401703,0.8935089,0.007888794,-0.368576,0.9295502,
Calibration,2228380.000,0.2389172,2.902237,3.233292,-0.1110992,-0.4897766,0.8647308,0.02017212,-0.4330292,0.9011383,
Calibration,2228488.000,0.2390811,-1,-1,0,0,0,0,0,0,
Calibration,2228588.000,0.2925886,3.82692,3.860062,0.09239197,0.3418274,0.9351959,0.08987427,0.2540741,0.9629822,
Calibration,2228689.000,0.2933698,3.716248,3.92952,0.03712463,0.2639923,0.9638062,0.07406616,0.2132721,0.9741669,
