Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,98665.000,0.1098479,5.074387,5.18541,-0.2271729,-0.1937103,0.9543762,-0.1994476,-0.1872559,0.9618378,
Calibration,98765.000,0.1803238,5.121689,5.175186,-0.2263489,-0.188797,0.9555664,-0.2003021,-0.1800537,0.9630432,
Calibration,98873.000,0.1803238,5.140869,5.079697,-0.2411804,-0.1835327,0.9529572,-0.1488495,-0.1668549,0.9746704,
Calibration,98965.000,0.1803238,5.093277,5.171692,-0.1053162,0.01673889,0.9942932,-0.01441956,0.03335571,0.9993286,
Calibration,99065.000,0.1803238,4.918076,4.90863,-0.09185791,0.0358429,0.9951172,-0.02229309,0.03495789,0.9991302,
Calibration,99173.000,0.1803238,4.542099,4.489594,-0.08906555,0.03907776,0.9952545,-0.03935242,0.04017639,0.9984131,
Calibration,99273.000,0.1803238,4.268524,4.406235,0.01190186,0.08937073,0.9959259,0.03179932,0.1044159,0.9940186,
Calibration,99390.000,0.1803238,4.178223,4.322632,0.002914429,0.09487915,0.9954834,0.0385437,0.1044922,0.9937744,
Calibration,99481.000,0.1803238,4.189331,4.249451,0.001800537,0.09333801,0.9956207,0.04457092,0.1058197,0.9933777,
Calibration,99589.000,0.1803238,4.249939,4.264923,-0.00151062,0.09266663,0.9956818,0.04560852,0.1064453,0.9932556,
Calibration,99698.000,0.1803238,4.194046,4.449493,-0.1137695,0.06834412,0.9911499,-0.0585022,0.0789032,0.9951477,
Calibration,99806.000,0.1803238,4.276917,4.459778,-0.453598,-0.06190491,0.8890381,-0.3922119,-0.06001282,0.9179077,
Calibration,99906.000,0.1803238,4.377121,4.479691,-0.4381866,-0.05540466,0.897171,-0.389267,-0.06071472,0.9191132,
Calibration,100014.000,0.1803238,4.354172,4.498734,-0.4438934,-0.06739807,0.8935242,-0.3756561,-0.05763245,0.9249573,
Calibration,100123.000,0.1803238,4.106323,4.588608,-0.3378601,-0.01303101,0.9411011,-0.2955475,-0.01419067,0.9552155,
Calibration,100231.000,0.1803238,4.422485,4.562851,-0.0402832,0.126297,0.9911652,0.009262085,0.1265717,0.9918976,
Calibration,100331.000,0.1803238,4.269287,4.476456,-0.04191589,0.117218,0.992218,0.007904053,0.1173248,0.9930573,
Calibration,100439.000,0.1803238,4.398178,4.715744,0.3678741,0.223938,0.9024963,0.4002838,0.2398987,0.8844147,
Calibration,100539.000,0.1803238,4.48439,4.770966,0.3717194,0.2314301,0.8990173,0.4120026,0.2571716,0.8741302,
Calibration,100648.000,0.1803238,4.513626,4.813629,0.3677521,0.2322845,0.9004364,0.4137878,0.2610474,0.8721313,
