Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,3876992.000,0.05099837,-1,-1,0,0,0,0,0,0,
Calibration,3877101.000,0.05099837,-1,-1,0,0,0,0,0,0,
Calibration,3877201.000,0.05099837,6.280151,5.966187,-0.139801,-0.1517639,0.9784698,-0.1080475,-0.1009979,0.9889984,
Calibration,3877309.000,0.05099837,6.467514,6.009567,-0.1589813,-0.1421967,0.9769745,-0.1011963,-0.1146851,0.9882202,
Calibration,3877409.000,0.05099837,6.685028,6.145401,-0.1716766,-0.1173553,0.9781342,-0.1096802,-0.1039276,0.9885101,
Calibration,3877517.000,0.05099837,6.682236,6.383759,-0.07151794,-0.1207733,0.990097,-0.05760193,-0.1000214,0.9933014,
Calibration,3877634.000,0.05099837,6.707626,6.50293,-0.07965088,-0.1141815,0.9902496,-0.05863953,-0.09538269,0.9936981,
Calibration,3877742.000,0.05099837,6.804886,6.585968,-0.08232117,-0.1144104,0.9900055,-0.06385803,-0.0954895,0.9933777,
Calibration,3877851.000,0.05099837,-1,-1,0,0,0,0,0,0,
Calibration,3877959.000,0.05099837,-1,-1,0,0,0,0,0,0,
Calibration,3878075.000,0.05099837,6.359467,6.266663,-0.04130554,-0.1756439,0.9835815,0.02688599,-0.1268616,0.9915466,
Calibration,3878209.000,0.05099837,-1,-1,0,0,0,0,0,0,
Calibration,3878317.000,0.05099837,6.881607,6.534546,0.01423645,-0.1133575,0.9934387,0.0574646,-0.0957489,0.9937439,
Calibration,3878442.000,0.05099837,6.935013,6.533356,0.0141449,-0.1042633,0.9944458,0.05145264,-0.09489441,0.9941559,
Calibration,3878550.000,0.1098479,6.94838,6.595657,0.01873779,-0.1011353,0.9946899,0.05961609,-0.085495,0.9945374,
Calibration,3878659.000,0.1098479,6.951324,6.569153,0.0249176,-0.1253357,0.9917908,0.05027771,-0.08622742,0.9949951,
Calibration,3878742.000,0.1098479,6.976974,6.607605,0.0247345,-0.1158905,0.9929504,0.05924988,-0.0925293,0.9939423,
Calibration,3878834.000,0.1098479,6.62001,6.257355,0.02607727,-0.1309509,0.9910431,0.03800964,-0.1365051,0.9898987,
Calibration,3878942.000,0.1098479,6.147659,5.942642,-0.02011108,-0.1911926,0.9813385,0.02600098,-0.1621246,0.9864197,
Calibration,3879050.000,0.1098479,5.939911,5.593735,-0.01820374,-0.1893463,0.9817352,0.02639771,-0.1719666,0.9847412,
Calibration,3879150.000,0.1098479,5.803635,5.540176,-0.003433228,-0.16539,0.9862061,0.03948975,-0.1582489,0.9866028,
Calibration,3879267.000,0.1098479,5.854401,5.503159,-0.01528931,-0.1703033,0.98526,0.03915405,-0.1582489,0.986618,
Calibration,3879367.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3879475.000,0.1098479,5.575394,5.568573,-0.01014709,-0.1878662,0.982132,0.03721619,-0.13591,0.9900055,
Calibration,3879584.000,0.1098479,6.237549,6.006592,0.072052,-0.1589813,0.9846344,0.1208496,-0.1160889,0.9858551,
Calibration,3879700.000,0.1098479,6.487061,6.100327,0.1269531,-0.1634064,0.9783478,0.1979065,-0.1466675,0.9691772,
Calibration,3879834.000,0.1098479,6.645096,6.343048,0.247467,-0.1533813,0.956665,0.3204651,-0.1266174,0.9387512,
Calibration,3879958.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3880058.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3880167.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3880283.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3880392.000,0.1098479,6.772385,6.443253,0.06745911,-0.1156921,0.9909821,0.1208801,-0.09210205,0.9883728,
Calibration,3880508.000,0.1098479,6.864517,6.502136,0.06219482,-0.1050873,0.9925079,0.1187134,-0.08547974,0.9892273,
Calibration,3880617.000,0.1803238,-1,-1,0,0,0,0,0,0,
Calibration,3880733.000,0.1803238,6.669159,6.486359,0.06234741,-0.1077881,0.9922028,0.1212616,-0.07913208,0.9894562,
Calibration,3880842.000,0.1803238,6.603439,6.40535,0.07913208,-0.09901428,0.9919281,0.1335449,-0.0657196,0.9888458,
Calibration,3880942.000,0.1803238,6.327072,6.131073,0.02058411,-0.09197998,0.9955444,0.05046082,-0.07052612,0.9962311,
Calibration,3881042.000,0.1803238,6.207199,6.024445,-0.06210327,-0.1010132,0.9929352,-0.01306152,-0.07142639,0.997345,
Calibration,3881150.000,0.1803238,6.140762,5.949173,-0.0460968,-0.09835815,0.9940796,-0.01190186,-0.0753479,0.9970856,
Calibration,3881250.000,0.1803238,6.120224,5.91806,-0.04432678,-0.09983826,0.9940033,-0.01083374,-0.07862854,0.9968414,
Calibration,3881350.000,0.1803238,6.199509,5.914825,-0.05078125,-0.09997559,0.9936829,-0.006759644,-0.07949829,0.9968109,
Calibration,3881466.000,0.1803238,6.309601,6.018921,-0.0506134,-0.1056824,0.993103,-0.00402832,-0.08428955,0.9964294,
Calibration,3881575.000,0.1803238,6.482224,6.198959,-0.06860352,-0.1046143,0.9921417,-0.006637573,-0.08259583,0.9965515,
Calibration,3881691.000,0.1803238,6.572739,6.282104,-0.07505798,-0.1121979,0.9908447,-0.006378174,-0.08744812,0.9961395,
Calibration,3881791.000,0.1803238,6.44313,6.12085,-0.08375549,-0.1504974,0.9850464,0.009918213,-0.1386261,0.9902802,
Calibration,3881908.000,0.1803238,-1,-1,0,0,0,0,0,0,
Calibration,3882016.000,0.1803238,6.479263,6.304749,-0.08743286,-0.1664581,0.9821625,0.00718689,-0.1408539,0.9899902,
Calibration,3882108.000,0.1803238,-1,-1,0,0,0,0,0,0,
Calibration,3882216.000,0.1803238,-1,-1,0,0,0,0,0,0,
Calibration,3882325.000,0.1803238,6.540878,6.305161,-0.06283569,-0.1833038,0.9810333,0.04360962,-0.1649933,0.985321,
Calibration,3882416.000,0.1803238,6.515228,6.561249,-0.05966187,-0.1829224,0.981308,0.02932739,-0.1414032,0.989502,
Calibration,3882525.000,0.1803238,6.479156,6.29184,-0.05906677,-0.1904449,0.9799042,0.03956604,-0.1730957,0.9841003,
Calibration,3882625.000,0.2392521,6.603775,6.351593,-0.0630188,-0.1823273,0.9812012,0.04185486,-0.164566,0.9854736,
Calibration,3882725.000,0.2392521,6.630432,6.332291,-0.05422974,-0.1764984,0.9828033,0.03717041,-0.1686707,0.9849701,
Calibration,3882833.000,0.2392521,6.552444,6.295013,0.07250977,-0.1631622,0.9839172,0.1221313,-0.1314697,0.9837646,
Calibration,3882941.000,0.2392521,5.938751,5.929993,0.08329773,-0.1451263,0.9858856,0.1399078,-0.1286316,0.9817657,
Calibration,3883041.000,0.2392521,5.567474,5.363937,-0.002258301,-0.1424103,0.9897919,0.03979492,-0.1144409,0.99263,
Calibration,3883141.000,0.2392521,5.456131,5.158066,-0.04138184,-0.1392365,0.9893799,-0.005233765,-0.1127625,0.9936066,
Calibration,3883249.000,0.2392521,5.314987,5.094742,-0.08239746,-0.1243896,0.9888,-0.06736755,-0.09907532,0.9927826,
Calibration,3883358.000,0.2392521,5.253662,5.05394,-0.08312988,-0.1263428,0.9884949,-0.06785583,-0.09942627,0.9927216,
Calibration,3883458.000,0.2392521,5.246201,5.063034,-0.08526611,-0.1248474,0.9884949,-0.07055664,-0.1000366,0.9924774,
Calibration,3883566.000,0.2392521,5.361526,5.157455,-0.08714294,-0.129715,0.9877014,-0.07408142,-0.1042786,0.9917755,
Calibration,3883666.000,0.2392521,5.471649,5.300934,-0.08454895,-0.1264343,0.9883575,-0.07330322,-0.1042786,0.9918365,
Calibration,3883783.000,0.2392521,5.651901,5.451263,-0.08551025,-0.1256561,0.9883728,-0.07078552,-0.1013641,0.9923248,
Calibration,3883883.000,0.2392521,5.824356,5.838654,-0.08183289,-0.1220703,0.9891357,-0.07138062,-0.09822083,0.9925842,
Calibration,3883983.000,0.2392521,5.937759,5.921219,-0.0640564,-0.1273041,0.9897766,-0.05326843,-0.09022522,0.9944916,
Calibration,3884083.000,0.2392521,6.025345,5.985168,-0.0665741,-0.1255646,0.9898376,-0.05647278,-0.09065247,0.994278,
Calibration,3884199.000,0.2392521,6.123123,6.082367,-0.06932068,-0.1297455,0.9891052,-0.05543518,-0.09440613,0.993988,
Calibration,3884308.000,0.2392521,6.212952,6.127808,-0.07225037,-0.1324768,0.9885406,-0.05386353,-0.09510803,0.9940033,
Calibration,3884416.000,0.2392521,6.272919,6.281387,-0.07824707,-0.1260986,0.9889221,-0.0579071,-0.09934998,0.9933624,
Calibration,3884524.000,0.2392521,6.367599,6.357315,-0.0791626,-0.1231995,0.989212,-0.05940247,-0.09895325,0.9933014,
Calibration,3884641.000,0.29402,6.368774,6.364365,-0.08146667,-0.1200409,0.9894104,-0.06074524,-0.09643555,0.9934692,
