Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,1335757.000,0.1803238,4.368729,4.036301,-0.04577637,0.0761261,0.9960327,-0.03858948,-0.06399536,0.9971924,
Calibration,1335865.000,0.1803238,4.296127,4.240326,0.002075195,0.02554321,0.9996643,-0.05477905,-0.0914917,0.9942932,
Calibration,1335965.000,0.1803238,4.342117,4.331406,-0.002120972,0.02574158,0.9996643,-0.05619812,-0.08998108,0.9943542,
Calibration,1336082.000,0.1803238,4.613495,4.474625,-0.03263855,0.0451355,0.9984436,-0.05293274,-0.09661865,0.9939117,
Calibration,1336174.000,0.1803238,4.623962,4.799469,0.0118866,-0.03573608,0.9992828,0.02377319,-0.121109,0.9923401,
Calibration,1336265.000,0.1803238,4.699509,4.739761,0.009796143,-0.03903198,0.999176,0.0282135,-0.1232147,0.9919739,
Calibration,1336374.000,0.1803238,4.75351,4.732986,0.03279114,-0.0247345,0.9991455,0.03285217,-0.1231079,0.9918365,
Calibration,1336474.000,0.1803238,4.781921,4.746872,0.03256226,-0.02301025,0.9991913,0.03564453,-0.124527,0.9915619,
Calibration,1336590.000,0.1803238,5.012451,4.844452,0.01986694,0.01097107,0.9997406,0.008453369,-0.1048279,0.9944458,
Calibration,1336699.000,0.1803238,5.126831,4.801468,0.01464844,0.07470703,0.9970856,-0.008926392,-0.06576538,0.9977875,
Calibration,1336790.000,0.1803238,5.096786,4.819916,0.01455688,0.08105469,0.9965973,-0.004074097,-0.06071472,0.9981384,
Calibration,1336899.000,0.1803238,5.136459,4.873611,0.01144409,0.0921936,0.9956665,-0.001998901,-0.0594635,0.9982147,
Calibration,1337007.000,0.2392521,5.113007,4.761826,0.009902954,0.08111572,0.9966431,-0.004684448,-0.05116272,0.9986725,
Calibration,1337107.000,0.2392521,5.058884,4.787918,-0.006118774,0.09263611,0.9956665,-0.01597595,-0.05754089,0.9981995,
Calibration,1337207.000,0.2392521,5.112259,4.773468,-0.03956604,0.102951,0.9938965,-0.03068542,-0.06323242,0.9975128,
Calibration,1337315.000,0.2392521,5.110123,4.614441,-0.0610199,0.09616089,0.9934845,-0.04832458,-0.0602417,0.9970093,
Calibration,1337423.000,0.2392521,4.27713,4.035034,-0.01564026,0.07922363,0.9967194,0.001449585,-0.09085083,0.9958496,
Calibration,1337523.000,0.2392521,4.144791,3.918976,-0.0223999,0.07470703,0.9969482,0.001327515,-0.08190918,0.9966278,
Calibration,1337623.000,0.2392521,4.021942,3.741791,-0.03092957,0.0798645,0.9963226,-0.004928589,-0.08517456,0.9963531,
Calibration,1337732.000,0.2392521,3.888031,3.69722,-0.02874756,0.06381226,0.9975433,-0.007995605,-0.08113098,0.9966583,
Calibration,1337840.000,0.2392521,3.936523,3.769348,-0.03005981,0.06811523,0.9972229,-0.004135132,-0.08641052,0.9962463,
Calibration,1337948.000,0.2392521,4.137299,3.867767,-0.03416443,0.08000183,0.9962006,-0.003814697,-0.092453,0.995697,
Calibration,1338057.000,0.2392521,4.430939,4.237076,-0.1582184,0.0785675,0.9842682,-0.1312103,-0.09249878,0.9870148,
Calibration,1338157.000,0.2392521,4.471085,4.224106,-0.1586914,0.08374023,0.9837646,-0.1327209,-0.09687805,0.9864044,
Calibration,1338265.000,0.2392521,4.498444,4.213623,-0.1579437,0.08691406,0.9836121,-0.1284943,-0.1015167,0.986496,
Calibration,1338357.000,0.2392521,4.371582,4.108154,-0.1212769,0.09657288,0.9878998,-0.08041382,-0.08763123,0.9928894,
Calibration,1338457.000,0.2392521,4.323471,4.083939,-0.03593445,0.1419067,0.989212,-0.02105713,-0.03646851,0.9990997,
Calibration,1338565.000,0.2392521,4.293152,4.092926,-0.02946472,0.1360626,0.9902496,-0.01707458,-0.03717041,0.9991608,
Calibration,1338665.000,0.2392521,4.5168,4.449249,-0.04214478,0.1604767,0.9861298,-0.0451355,0.02581787,0.998642,
Calibration,1338781.000,0.2392521,4.697525,4.297592,-0.15065,0.2525177,0.95578,-0.1476135,0.08454895,0.9854126,
Calibration,1338881.000,0.2392521,4.986862,4.500015,-0.2276306,0.2859955,0.9307861,-0.2457428,0.1217194,0.9616547,
Calibration,1338981.000,0.29402,5.064682,4.779709,-0.3437958,0.2767029,0.8973389,-0.3812866,0.1211243,0.9164734,
Calibration,1339090.000,0.29402,5.058548,4.705215,-0.3431396,0.2762146,0.8977356,-0.3870544,0.1253052,0.9134827,
Calibration,1339190.000,0.29402,5.064865,4.712021,-0.3544312,0.2776947,0.8928833,-0.3929291,0.1287231,0.9105072,
Calibration,1339290.000,0.29402,5.073013,4.706375,-0.3533325,0.2845612,0.8911591,-0.3918915,0.1295013,0.9108429,
Calibration,1339398.000,0.29402,4.363037,3.899994,-0.2093353,0.2115631,0.9546661,-0.1880951,0.03585815,0.9814911,
Calibration,1339498.000,0.29402,4.357559,3.726334,-0.2232513,0.2183075,0.9499817,-0.1875916,0.02072144,0.9820251,
Calibration,1339606.000,0.29402,3.791473,3.811157,-0.05609131,0.03962708,0.9976349,-0.09082031,-0.1313934,0.9871521,
Calibration,1339715.000,0.29402,3.919434,3.808487,-0.06576538,0.02629089,0.9974823,-0.0819397,-0.1348114,0.9874725,
Calibration,1339806.000,0.29402,3.915115,3.819458,-0.0610199,0.01745605,0.9979706,-0.07943726,-0.1407471,0.9868469,
Calibration,1339906.000,0.29402,4.016342,3.951462,-0.06210327,0.01811218,0.9978943,-0.08335876,-0.1420441,0.9863281,
Calibration,1339998.000,0.29402,-1,4.045334,0,0,0,-0.1275024,-0.111496,0.9855347,
Calibration,1340106.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,1340206.000,0.29402,-1,4.346542,0,0,0,-0.1317139,-0.05097961,0.9899597,
Calibration,1340306.000,0.29402,-1,4.14447,0,0,0,-0.1230774,-0.03947449,0.9916077,
Calibration,1340406.000,0.29402,-1,4.128159,0,0,0,-0.1207581,-0.0585022,0.9909515,
Calibration,1340489.000,0.29402,-1,4.038727,0,0,0,-0.1092377,-0.03947449,0.9932251,
Calibration,1340598.000,0.29402,-1,4.217026,0,0,0,-0.1237335,-0.02908325,0.9918823,
