Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,68186.000,0.1803238,3.717102,4.202499,-0.01101685,-0.01551819,0.9998169,-0.01608276,-0.001419067,0.9998627,
Calibration,68286.000,0.1803238,3.680893,4.183807,-0.01417542,-0.01480103,0.9997864,-0.01393127,-1.525879E-05,0.9998932,
Calibration,68386.000,0.1803238,3.706177,4.259232,-0.02552795,-0.008728027,0.9996338,-0.04626465,-0.02801514,0.9985352,
Calibration,68494.000,0.1803238,3.72699,4.251938,-0.2902222,-0.2552643,0.9222717,-0.3299866,-0.2249603,0.9167786,
Calibration,68594.000,0.1803238,3.858826,4.278366,-0.2906647,-0.2878876,0.9124756,-0.3114929,-0.2821808,0.9073639,
Calibration,68685.000,0.1803238,3.880661,4.306854,-0.2874908,-0.2920227,0.9121704,-0.3179779,-0.2849579,0.9042511,
Calibration,68785.000,0.1803238,3.849945,4.305161,-0.2835541,-0.2945251,0.9125977,-0.3196564,-0.2882996,0.9026031,
Calibration,68894.000,0.1803238,3.859695,4.289627,-0.2909546,-0.2884827,0.9122009,-0.3205109,-0.2936401,0.9005737,
Calibration,69002.000,0.1803238,3.883179,4.331436,-0.2887268,-0.289093,0.9127045,-0.3181,-0.2936707,0.901413,
Calibration,69094.000,0.1803238,3.693085,4.335358,-0.00151062,-0.1965637,0.980484,-0.01896667,-0.1924133,0.9811249,
Calibration,69185.000,0.1803238,3.726608,4.37265,-0.008560181,-0.194931,0.9807739,-0.02064514,-0.1964417,0.9802856,
Calibration,69285.000,0.2392521,3.728928,4.35466,-0.003875732,-0.1919556,0.9813843,-0.01965332,-0.197403,0.9801178,
Calibration,69377.000,0.2392521,3.718048,4.332321,-0.004180908,-0.184021,0.9829102,-0.01751709,-0.2009277,0.9794464,
Calibration,69477.000,0.2392521,3.65538,4.258789,-0.004959106,-0.1834412,0.9830017,-0.01472473,-0.1968689,0.9803162,
Calibration,69577.000,0.2392521,3.608887,4.217499,-0.003936768,-0.1838837,0.9829254,-0.01377869,-0.199234,0.9798431,
Calibration,69669.000,0.2392521,3.43605,4.088318,-0.007949829,-0.1767883,0.9842072,-0.01083374,-0.190567,0.9816132,
Calibration,69777.000,0.2392521,3.358276,3.956467,-0.009918213,-0.1757202,0.984375,-0.01091003,-0.1869049,0.9823151,
Calibration,69869.000,0.2392521,3.309631,3.776443,-0.009338379,-0.1811829,0.9833984,-0.01249695,-0.1847687,0.9826965,
Calibration,69977.000,0.2392521,3.287003,3.703766,-0.01029968,-0.1813202,0.9833527,-0.01046753,-0.1840057,0.9828644,
Calibration,70077.000,0.2392521,3.23671,3.667648,-0.008209229,-0.1818695,0.9832764,-0.009552002,-0.1840515,0.9828644,
Calibration,70177.000,0.2392521,3.236618,3.605621,-0.006546021,-0.1826782,0.983139,-0.006759644,-0.1844635,0.9828033,
Calibration,70277.000,0.2392521,3.21524,3.600571,-0.005157471,-0.1835327,0.9829865,-0.006851196,-0.1851959,0.982666,
Calibration,70377.000,0.2392521,3.177444,3.572632,-0.006011963,-0.1820374,0.9832611,-0.007217407,-0.1852112,0.982666,
Calibration,70477.000,0.2392521,3.212692,3.525711,-0.006362915,-0.181839,0.9833069,-0.007095337,-0.1842194,0.9828491,
Calibration,70568.000,0.2392521,3.204636,3.495483,-0.004852295,-0.18396,0.9829102,-0.005645752,-0.1819153,0.9832916,
Calibration,70677.000,0.2392521,3.178955,3.479706,-0.009017944,-0.1821594,0.9832153,-0.00579834,-0.1832123,0.9830475,
Calibration,70768.000,0.2392521,3.139313,3.509216,-0.008865356,-0.1788483,0.9838257,-0.006546021,-0.1792145,0.9837799,
Calibration,70868.000,0.2392521,3.134796,3.500107,-0.009185791,-0.1777802,0.984024,-0.006057739,-0.177475,0.9841003,
Calibration,70977.000,0.2392521,3.134155,3.467178,-0.008621216,-0.1769409,0.9841766,-0.005462646,-0.1742249,0.9846802,
